IdCliente,IdCiudad,Nombre,Apellido,FechaNacimiento,EstadoCivil,Genero,Email,IngresoAnual,TotalHijos,Educacion,Ocupacion,Propietario,CantAutomoviles,Direccion,Telefono,FechaPrimeraCompra,Distancia,Region,Edad,ComproBicicleta
25321,197,Francis,Suarez,07/03/1970,S,M,francis17@mineriadedatos.com.ar,40000,2,'Estudios universitarios (en curso)',Administrativo,1,0,'88  avenue de l´ Union Centrale','500 555-0177',20/04/2008,'1-2 Km.',Centro,43,1
13854,307,Kyle,Parker,09/11/1973,C,M,kyle29@mineriadedatos.com.ar,50000,1,'Estudios de postgrado','Obrero especializado',1,0,'8447 East Lake Court',132-555-0146,25/01/2007,'0-1 Km.',Norte,39,1
14275,29,Arthur,Prasad,02/02/1955,S,M,arthur11@mineriadedatos.com.ar,80000,2,'Educación secundaria','Obrero especializado',1,2,'8150 Las Trampas','500 555-0113',23/03/2007,'5-10 Km.',Sur,58,1
18578,347,Patrick,Rogers,13/06/1966,S,M,patrick24@mineriadedatos.com.ar,70000,0,'Estudios de postgrado',Profesional,1,0,'9806 North Star Dr.',306-555-0183,12/06/2008,'2-5 Km.',Norte,46,1
27597,27,Carl,Jai,05/09/1966,S,M,carl11@mineriadedatos.com.ar,90000,0,Licenciatura,Profesional,0,0,'6242 Cleveland Avenue','500 555-0116',31/03/2008,'0-1 Km.',Sur,46,1
19997,49,Beth,Gill,06/06/1968,C,F,beth16@mineriadedatos.com.ar,70000,2,Licenciatura,'Obrero especializado',1,1,'9326 Mayda Way',938-555-0177,12/02/2006,'0-1 Km.',Norte,44,1
20390,611,Ross,Ramos,12/02/1940,S,M,ross35@mineriadedatos.com.ar,70000,5,'Estudios de postgrado',Gestión,1,2,'8193 Pine Creek Way',519-555-0126,26/02/2008,'10+ Km.',Norte,73,0
21999,34,Julia,Barnes,13/05/1958,C,F,julia69@mineriadedatos.com.ar,90000,2,Licenciatura,Gestión,0,1,'8641 Summitview Dr.','500 555-0194',24/10/2006,'2-5 Km.',Sur,55,1
13181,329,Brian,Morgan,23/12/1942,C,M,brian24@mineriadedatos.com.ar,90000,5,Licenciatura,Gestión,1,2,'1469 Babbe St.',116-555-0143,18/09/2007,'1-2 Km.',Norte,70,0
19302,232,Brad,Xie,11/08/1951,S,M,brad3@mineriadedatos.com.ar,10000,3,'Estudios universitarios (en curso)',Obrero,1,2,'1984 Village Pl.','500 555-0115',19/10/2006,'0-1 Km.',Centro,61,1
26419,163,Geoffrey,Suri,24/04/1947,C,M,geoffrey0@mineriadedatos.com.ar,100000,3,'Educación secundaria',Gestión,0,4,'Hellweg 4934','500 555-0186',26/12/2007,'5-10 Km.',Centro,66,0
14851,206,Karla,Tang,02/02/1973,S,F,karla4@mineriadedatos.com.ar,20000,0,'Educación secundaria (en curso)',Obrero,1,2,'611  rue de Longchamp','500 555-0152',06/11/2006,'1-2 Km.',Centro,40,1
28840,301,Valerie,Harrison,12/07/1971,S,F,valerie20@mineriadedatos.com.ar,70000,2,'Estudios de postgrado',Profesional,0,0,'1694 Ohara Avenue',511-555-0152,15/12/2005,'0-1 Km.',Norte,41,1
19759,355,Sydney,Barnes,06/04/1976,C,F,sydney25@mineriadedatos.com.ar,60000,0,'Estudios universitarios (en curso)','Obrero especializado',1,2,'8629 English Court',616-555-0166,30/11/2007,'5-10 Km.',Norte,37,0
25397,316,Lucas,Bradley,28/04/1971,C,M,lucas50@mineriadedatos.com.ar,70000,3,'Estudios de postgrado',Profesional,1,0,'8577 Dies Dorados',464-555-0121,26/12/2007,'2-5 Km.',Norte,42,1
15091,144,Jermaine,Madan,20/03/1968,C,M,jermaine6@mineriadedatos.com.ar,20000,1,'Estudios universitarios (en curso)',Obrero,1,0,'Kampstr 989','500 555-0195',07/11/2007,'2-5 Km.',Centro,45,0
25309,115,Karen,Zhou,26/05/1972,S,F,karen18@mineriadedatos.com.ar,30000,0,'Educación secundaria',Obrero,1,1,'Parkstr 51','500 555-0168',28/05/2008,'2-5 Km.',Centro,40,1
11859,631,Blake,Garcia,09/09/1962,C,M,blake16@mineriadedatos.com.ar,70000,1,'Estudios universitarios (en curso)','Obrero especializado',1,1,'9322 Driving Drive',713-555-0128,24/10/2007,'2-5 Km.',Norte,50,0
11200,69,Jason,Griffin,22/11/1947,C,M,jason18@mineriadedatos.com.ar,70000,4,Licenciatura,Gestión,1,1,'7239 Nicholas Drive',232-555-0160,11/08/2007,'1-2 Km.',Norte,65,0
15185,39,Jonathan,Evans,10/08/1958,C,M,jonathan30@mineriadedatos.com.ar,130000,0,'Estudios de postgrado',Gestión,1,1,'2708 Stephanie Way','500 555-0118',02/04/2007,'0-1 Km.',Sur,54,1
16578,127,Stefanie,Weber,05/12/1946,S,F,stefanie3@mineriadedatos.com.ar,100000,2,Licenciatura,Gestión,1,4,'Auf der Krone 4553','500 555-0146',08/05/2008,'10+ Km.',Centro,66,0
16507,183,Tracy,Nath,19/11/1939,C,F,tracy17@mineriadedatos.com.ar,10000,2,Licenciatura,Administrativo,1,1,'40  rue de Terre Neuve','500 555-0186',15/01/2008,'2-5 Km.',Centro,73,0
16153,626,Eric,Jai,11/04/1958,C,M,eric40@mineriadedatos.com.ar,70000,5,'Estudios de postgrado',Profesional,1,1,'1101  rue Lauriston',102-555-0131,13/02/2008,'2-5 Km.',Norte,55,0
26983,153,Adriana,Vance,22/03/1973,C,F,adriana4@mineriadedatos.com.ar,40000,1,Licenciatura,'Obrero especializado',1,0,'Am Gallberg 6786','500 555-0153',29/06/2008,'1-2 Km.',Centro,40,1
24825,68,Zoe,Sanders,19/04/1965,C,F,zoe3@mineriadedatos.com.ar,50000,3,Licenciatura,'Obrero especializado',1,2,'4256 Ashmount Way',321-555-0171,18/03/2008,'2-5 Km.',Norte,48,0
14928,251,Roy,Patel,21/03/1968,C,M,roy3@mineriadedatos.com.ar,30000,1,Licenciatura,Administrativo,1,0,'217 Ramsay Circle','500 555-0139',30/01/2006,'0-1 Km.',Centro,45,1
24307,9,Tina,Sara,16/02/1959,S,F,tina12@mineriadedatos.com.ar,100000,1,Licenciatura,Gestión,0,3,'7977 Marina Road','500 555-0127',30/05/2007,'0-1 Km.',Sur,54,1
17038,312,Ernest,Wang,07/02/1959,S,M,ernest1@mineriadedatos.com.ar,80000,4,'Estudios de postgrado',Profesional,1,0,'673 Hawes St.',212-555-0184,05/05/2008,'0-1 Km.',Norte,54,1
22927,7,Jon,Guo,03/02/1963,S,M,jon38@mineriadedatos.com.ar,60000,3,Licenciatura,Profesional,0,2,'895 Sandalwood Drive','500 555-0111',01/12/2006,'0-1 Km.',Sur,50,1
24970,548,Blake,Wright,18/04/1948,C,M,blake28@mineriadedatos.com.ar,60000,2,'Estudios universitarios (en curso)',Profesional,1,1,'287 Firestone Drive',971-555-0132,17/12/2007,'10+ Km.',Norte,65,0
22775,311,Madison,Martinez,20/08/1950,C,F,madison18@mineriadedatos.com.ar,60000,2,'Estudios universitarios (en curso)',Profesional,1,1,'3831 Golden Gate Way',100-555-0191,04/01/2008,'2-5 Km.',Norte,62,0
17241,26,Omar,Chander,23/07/1973,C,M,omar36@mineriadedatos.com.ar,110000,0,'Estudios universitarios (en curso)',Gestión,1,3,'7691 Mcneil Place','500 555-0141',21/09/2005,'10+ Km.',Sur,39,1
12217,209,Kyle,Roberts,03/07/1961,C,M,kyle34@mineriadedatos.com.ar,10000,1,Licenciatura,Obrero,1,0,'611bis  rue des Peupliers','500 555-0169',23/09/2005,'0-1 Km.',Centro,51,1
26725,633,Alexis,Smith,06/05/1954,C,F,alexis0@mineriadedatos.com.ar,60000,2,'Educación secundaria (en curso)','Obrero especializado',1,2,'6820 Gladstone Dr.',660-555-0112,19/01/2007,'5-10 Km.',Norte,59,1
24216,266,Tara,Black,06/02/1953,S,F,tara21@mineriadedatos.com.ar,10000,2,'Educación secundaria',Obrero,1,2,'2197 Clayton Road','500 555-0116',09/06/2008,'0-1 Km.',Centro,60,0
13144,62,Destiny,Stewart,27/08/1976,S,F,destiny23@mineriadedatos.com.ar,40000,0,'Educación secundaria','Obrero especializado',0,2,'557 Diver Way',333-555-0116,07/09/2007,'0-1 Km.',Norte,36,0
20835,153,Ruben,Gutierrez,14/06/1959,C,M,ruben34@mineriadedatos.com.ar,20000,2,'Estudios universitarios (en curso)',Obrero,1,1,'Essener Straße 81','500 555-0119',18/01/2007,'2-5 Km.',Centro,53,1
19611,2,Meagan,Prasad,15/10/1963,S,F,meagan9@mineriadedatos.com.ar,70000,0,Licenciatura,Profesional,0,1,'5302 Argonne Drive','500 555-0117',21/02/2006,'0-1 Km.',Sur,49,1
13724,339,Charles,Thompson,11/02/1954,C,M,charles19@mineriadedatos.com.ar,40000,1,'Estudios universitarios (en curso)',Administrativo,1,1,'5455 Via Romero',647-555-0123,12/12/2006,'0-1 Km.',Norte,59,1
15867,633,Victoria,White,08/02/1971,S,F,victoria14@mineriadedatos.com.ar,60000,1,'Estudios de postgrado','Obrero especializado',1,0,'8311 Foxhill Dr.',530-555-0117,15/06/2008,'0-1 Km.',Norte,42,0
22924,16,Marie,Sanchez,01/02/1964,S,F,marie22@mineriadedatos.com.ar,60000,4,Licenciatura,Profesional,1,3,'6131 Green Leaf Drive','500 555-0112',15/08/2007,'10+ Km.',Sur,49,0
23219,234,Alyssa,West,26/01/1974,S,F,alyssa59@mineriadedatos.com.ar,30000,0,'Educación secundaria',Obrero,0,1,'301 Sandy Ln.','500 555-0193',26/10/2007,'1-2 Km.',Centro,39,0
15816,50,Victoria,Miller,20/05/1976,C,F,victoria7@mineriadedatos.com.ar,40000,0,'Educación secundaria','Obrero especializado',1,2,'1516 Court Lane',195-555-0131,25/08/2007,'5-10 Km.',Norte,37,0
24118,217,Donna,Chande,16/03/1977,C,F,donna13@mineriadedatos.com.ar,30000,0,'Estudios universitarios (en curso)',Administrativo,0,1,'34  rue Lauriston','500 555-0167',28/07/2008,'0-1 Km.',Centro,36,0
11432,206,Dominique,Prasad,11/09/1951,C,F,dominique7@mineriadedatos.com.ar,80000,4,'Educación secundaria',Profesional,1,2,'765  rue Villedo','500 555-0148',13/06/2007,'10+ Km.',Centro,61,1
15052,253,Kari,Moreno,05/05/1960,C,F,kari26@mineriadedatos.com.ar,20000,1,'Estudios universitarios (en curso)',Obrero,1,0,'6558 Nulty Drive','500 555-0148',17/08/2007,'2-5 Km.',Centro,53,0
14358,623,Amanda,Watson,22/12/1967,C,F,amanda18@mineriadedatos.com.ar,100000,1,Licenciatura,Gestión,1,2,'2097 Bluetail',132-555-0148,30/01/2008,'0-1 Km.',Norte,45,0
19807,15,Shannon,Zhao,24/04/1959,C,F,shannon11@mineriadedatos.com.ar,110000,1,Licenciatura,Gestión,1,1,'1415 Edwards Ave','500 555-0193',06/02/2008,'2-5 Km.',Sur,54,0
25503,196,Richard,Hill,19/02/1962,S,M,richard24@mineriadedatos.com.ar,30000,1,'Estudios universitarios (en curso)',Administrativo,0,1,'33  boulevard d´Albi','500 555-0118',08/01/2008,'2-5 Km.',Centro,51,0
13074,372,Grace,Hughes,12/09/1976,C,F,grace59@mineriadedatos.com.ar,60000,0,'Estudios universitarios (en curso)',Profesional,1,2,'6835 Lynwood Drive',867-555-0182,03/11/2007,'5-10 Km.',Norte,36,0
18418,311,Dawn,Sun,23/12/1960,S,F,dawn15@mineriadedatos.com.ar,110000,3,'Estudios universitarios (en curso)',Profesional,1,4,'4392 Lakeview Pl.',969-555-0111,30/06/2008,'5-10 Km.',Norte,52,1
24106,190,Kelvin,Shan,01/12/1963,S,M,kelvin7@mineriadedatos.com.ar,30000,3,'Estudios universitarios (en curso)',Administrativo,0,0,'1402  rue Lauriston','500 555-0117',10/03/2008,'0-1 Km.',Centro,49,0
23540,23,Bruce,Lopez,05/02/1962,S,M,bruce16@mineriadedatos.com.ar,60000,1,'Estudios universitarios (en curso)','Obrero especializado',0,1,'324 Mepham Dr.','500 555-0119',19/02/2007,'0-1 Km.',Sur,51,1
14787,232,Tabitha,Smith,20/06/1966,S,F,tabitha6@mineriadedatos.com.ar,20000,1,'Educación secundaria',Obrero,0,1,'5922 Maywood Ln','500 555-0183',29/01/2008,'1-2 Km.',Centro,46,0
26662,40,Lori,Alvarez,13/09/1968,S,F,lori7@mineriadedatos.com.ar,60000,2,Licenciatura,Profesional,1,1,'2751 Hooftrail Way','500 555-0110',03/02/2007,'2-5 Km.',Sur,44,1
27833,246,Dawn,Lu,05/02/1974,S,F,dawn13@mineriadedatos.com.ar,20000,0,'Educación secundaria (en curso)',Obrero,1,2,'3782 Sweetwater Drive','500 555-0141',21/05/2008,'0-1 Km.',Centro,39,0
28274,612,William,Rodriguez,04/12/1954,S,M,william15@mineriadedatos.com.ar,70000,2,'Educación secundaria (en curso)','Obrero especializado',1,2,'9562 Tupelo Dr.',289-555-0172,03/08/2007,'5-10 Km.',Norte,58,0
20599,241,Kyle,Wang,12/06/1947,C,M,kyle20@mineriadedatos.com.ar,120000,5,'Educación secundaria',Gestión,0,4,'5404 Panoramic Ave','500 555-0131',14/02/2008,'10+ Km.',Centro,65,0
27527,311,Tina,Sanchez,08/10/1966,S,F,tina22@mineriadedatos.com.ar,120000,2,Licenciatura,Gestión,0,3,'4155 Bayberry Dr.',785-555-0116,18/06/2007,'0-1 Km.',Norte,46,1
17035,648,Jordan,Flores,22/10/1959,C,M,jordan9@mineriadedatos.com.ar,60000,4,Licenciatura,Profesional,1,1,'1290 Arguello Blvd.',192-555-0177,19/08/2007,'2-5 Km.',Norte,53,0
13027,60,Jeremy,Patterson,11/12/1977,S,M,jeremy27@mineriadedatos.com.ar,40000,0,'Educación secundaria (en curso)',Administrativo,1,2,'9412 Alhambra Avenue',924-555-0142,12/02/2008,'5-10 Km.',Norte,35,1
26404,270,Trisha,Wu,06/07/1953,C,F,trisha1@mineriadedatos.com.ar,170000,0,Licenciatura,Gestión,1,3,'3558 Pebble Glen Drive','500 555-0197',24/06/2008,'0-1 Km.',Centro,59,1
17617,315,Abigail,Simmons,12/05/1964,S,F,abigail40@mineriadedatos.com.ar,60000,4,Licenciatura,'Obrero especializado',1,3,'9497 Candelero Place',887-555-0122,08/02/2008,'10+ Km.',Norte,49,1
15488,43,Evan,Richardson,27/03/1969,C,M,evan10@mineriadedatos.com.ar,60000,1,'Estudios de postgrado',Profesional,1,0,'6713 Eaker Way',680-555-0155,12/12/2007,'0-1 Km.',Norte,44,0
19914,188,Willie,Ma,27/04/1944,C,M,willie14@mineriadedatos.com.ar,80000,5,Licenciatura,Gestión,1,2,'24  place de Brazaville','500 555-0122',16/12/2007,'2-5 Km.',Centro,69,0
13875,316,Samantha,Williams,20/11/1969,C,F,samantha3@mineriadedatos.com.ar,60000,1,'Estudios de postgrado',Profesional,1,0,'1232 Nephi Court',785-555-0195,27/07/2008,'2-5 Km.',Norte,43,0
13249,64,Ryan,Perry,21/07/1952,C,M,ryan10@mineriadedatos.com.ar,70000,4,'Estudios universitarios (en curso)',Profesional,1,2,'3651 Willow Lake Rd',787-555-0136,12/10/2007,'10+ Km.',Norte,60,1
13736,372,Cole,Rivera,24/01/1956,C,M,cole17@mineriadedatos.com.ar,40000,1,'Estudios universitarios (en curso)',Administrativo,1,1,'9145 Paso Del Rio Way',846-555-0175,11/12/2006,'1-2 Km.',Norte,57,1
24919,23,Carl,Shan,25/08/1970,C,M,carl10@mineriadedatos.com.ar,100000,0,'Educación secundaria (en curso)',Profesional,1,4,'8741 Clark Creek Lane','500 555-0178',17/12/2006,'10+ Km.',Sur,42,1
17486,543,Marissa,Foster,25/11/1977,S,F,marissa13@mineriadedatos.com.ar,30000,0,'Estudios universitarios (en curso)','Obrero especializado',0,1,'6099 Esperanza Dr',700-555-0195,31/10/2007,'1-2 Km.',Norte,35,0
28542,225,Martha,Zhao,18/02/1974,S,F,martha10@mineriadedatos.com.ar,30000,0,'Estudios universitarios (en curso)',Administrativo,1,1,'3869  rue Villedo','500 555-0174',22/08/2007,'2-5 Km.',Centro,39,0
20167,248,Joe,Serrano,11/01/1961,S,M,joe40@mineriadedatos.com.ar,30000,4,'Estudios de postgrado',Administrativo,1,0,'7514 Laguna St.','500 555-0112',07/11/2005,'0-1 Km.',Centro,52,1
24488,68,Gavin,Gonzales,09/02/1975,S,M,gavin15@mineriadedatos.com.ar,40000,0,'Educación secundaria','Obrero especializado',0,2,'5950 Dakota Lane',586-555-0145,24/06/2008,'0-1 Km.',Norte,38,0
25117,7,Mindy,Shan,02/04/1968,C,F,mindy15@mineriadedatos.com.ar,70000,5,Licenciatura,Profesional,0,3,'1306 B St.','500 555-0122',02/07/2008,'10+ Km.',Sur,45,0
14442,335,Shelby,Peterson,24/06/1965,S,F,shelby5@mineriadedatos.com.ar,120000,3,'Estudios universitarios (en curso)',Profesional,1,4,'7307 Humphrey Drive',789-555-0143,22/05/2007,'2-5 Km.',Norte,47,1
13273,312,Elizabeth,Lee,01/02/1933,S,F,elizabeth26@mineriadedatos.com.ar,110000,1,'Estudios de postgrado',Gestión,1,2,'1398 Dimaggio Way',591-555-0186,28/08/2006,'2-5 Km.',Norte,80,1
11771,627,Isaac,Rivera,08/10/1973,S,M,isaac16@mineriadedatos.com.ar,50000,0,'Estudios de postgrado','Obrero especializado',0,0,'7962 Macalvey Drive',750-555-0140,02/10/2007,'1-2 Km.',Norte,39,0
28406,211,Gerald,Srini,23/03/1963,C,M,gerald38@mineriadedatos.com.ar,30000,2,'Estudios universitarios (en curso)',Administrativo,1,2,'288  rue de Linois','500 555-0135',27/07/2008,'0-1 Km.',Centro,50,0
24335,626,Richard,Wright,27/10/1962,S,M,richard22@mineriadedatos.com.ar,70000,1,Licenciatura,Profesional,1,1,'2844 Barcelona',397-555-0164,06/06/2008,'2-5 Km.',Norte,50,1
13252,246,Bianca,Lu,03/07/1958,C,F,bianca9@mineriadedatos.com.ar,130000,2,'Estudios universitarios (en curso)',Profesional,1,2,'407 Redbird Lane','500 555-0138',14/05/2007,'0-1 Km.',Centro,54,1
27777,150,Jarred,Martin,04/05/1966,C,M,jarred0@mineriadedatos.com.ar,30000,1,Licenciatura,'Obrero especializado',1,1,'Husemann Straße 7574','500 555-0157',24/08/2007,'2-5 Km.',Centro,47,1
26904,223,Judith,Parker,19/10/1957,S,F,judith3@mineriadedatos.com.ar,10000,1,Licenciatura,Administrativo,0,0,Midi-Couleurs,'500 555-0117',12/08/2007,'0-1 Km.',Centro,55,0
13859,302,Kristin,Deng,03/03/1971,C,F,kristin3@mineriadedatos.com.ar,60000,1,'Estudios de postgrado','Obrero especializado',1,0,'4490 Chablis Court',575-555-0134,26/06/2008,'0-1 Km.',Norte,42,0
19966,19,Abby,Sanchez,23/07/1972,C,F,abby17@mineriadedatos.com.ar,90000,0,Licenciatura,Profesional,1,3,'347 San Simeon Dr.','500 555-0118',26/03/2006,'10+ Km.',Sur,40,1
20444,31,Cara,Zeng,13/09/1955,S,F,cara18@mineriadedatos.com.ar,80000,2,'Educación secundaria','Obrero especializado',1,2,'5203 Foothill Way','500 555-0154',30/05/2006,'5-10 Km.',Sur,57,1
22577,13,Bryant,Sai,02/06/1980,C,M,bryant6@mineriadedatos.com.ar,20000,0,Licenciatura,Administrativo,1,0,'8500 Byers Rd.','500 555-0180',30/11/2006,'0-1 Km.',Sur,32,1
20622,20,Jerome,Suarez,03/07/1972,C,M,jerome18@mineriadedatos.com.ar,120000,0,'Educación secundaria (en curso)',Profesional,1,4,'5585 Antone Court','500 555-0193',27/06/2006,'10+ Km.',Sur,40,1
26994,218,Erika,Torres,25/03/1972,C,F,erika9@mineriadedatos.com.ar,40000,1,Licenciatura,'Obrero especializado',1,1,'9  avenue des Ternes','500 555-0160',09/07/2007,'0-1 Km.',Centro,41,1
26398,279,Ian,Watson,10/06/1945,C,M,ian65@mineriadedatos.com.ar,170000,4,Licenciatura,Gestión,1,3,'8291 Serpentine','500 555-0114',02/03/2008,'0-1 Km.',Centro,67,1
15459,149,Beth,Dominguez,13/04/1942,C,F,beth15@mineriadedatos.com.ar,20000,1,'Estudios universitarios (en curso)',Obrero,1,0,'Herzogstr 228','500 555-0179',31/12/2007,'0-1 Km.',Centro,71,0
28208,30,Karen,Sun,22/07/1970,S,F,karen23@mineriadedatos.com.ar,90000,2,Licenciatura,Profesional,1,0,'8758 Garden Ave','500 555-0192',27/08/2007,'0-1 Km.',Sur,42,1
18790,635,Julia,Martin,26/09/1979,C,F,julia36@mineriadedatos.com.ar,40000,0,'Educación secundaria','Obrero especializado',1,2,'8315 Near Ct.',302-555-0133,21/05/2008,'5-10 Km.',Norte,33,1
14665,40,Jesse,King,17/07/1969,C,M,jesse43@mineriadedatos.com.ar,80000,4,'Estudios de postgrado',Gestión,1,1,'7832 Military East','500 555-0193',24/12/2007,'0-1 Km.',Sur,43,0
15748,54,Austin,Jenkins,09/06/1944,C,M,austin2@mineriadedatos.com.ar,70000,4,Licenciatura,Gestión,1,2,'3603 Stinson',280-555-0155,30/11/2007,'1-2 Km.',Norte,68,0
22568,165,Autumn,Wu,22/05/1937,S,F,autumn6@mineriadedatos.com.ar,20000,1,'Estudios de postgrado',Administrativo,1,0,'Am Kreuz 4095','500 555-0184',18/01/2008,'0-1 Km.',Centro,76,0
17375,8,Sheila,Gill,24/06/1947,C,F,sheila13@mineriadedatos.com.ar,10000,2,'Educación secundaria (en curso)',Administrativo,1,2,'4061 Vinewood Dr.','500 555-0122',06/11/2007,'1-2 Km.',Sur,65,0
19464,203,Tyrone,Alonso,08/11/1929,C,M,tyrone8@mineriadedatos.com.ar,10000,4,'Educación secundaria',Obrero,0,2,'12  rue Philibert-Delorme','500 555-0117',19/04/2008,'0-1 Km.',Centro,83,0
22344,307,Krystal,Yang,24/12/1954,C,F,krystal5@mineriadedatos.com.ar,30000,1,'Educación secundaria',Administrativo,1,1,'6594 Jefferson St.',155-555-0182,29/11/2007,'1-2 Km.',Norte,58,1
13281,301,Brent,Li,17/05/1964,C,M,brent3@mineriadedatos.com.ar,110000,4,Licenciatura,Gestión,1,4,'5972 Boxwood Dr.',851-555-0116,13/07/2008,'2-5 Km.',Norte,49,0
18254,5,Larry,Martin,22/08/1966,S,M,larry1@mineriadedatos.com.ar,100000,0,'Estudios de postgrado',Gestión,1,0,'4917 Violet Ct.','500 555-0160',21/11/2005,'1-2 Km.',Sur,46,1
12392,237,Nichole,Nath,26/07/1971,S,F,nichole18@mineriadedatos.com.ar,10000,0,'Educación secundaria (en curso)',Obrero,0,2,'3228 Pembroke Dr','500 555-0133',01/08/2007,'0-1 Km.',Centro,41,0
13716,315,Brandon,Jai,13/06/1953,C,M,brandon28@mineriadedatos.com.ar,30000,1,Licenciatura,'Obrero especializado',1,1,'1736 Canyon Rd',444-555-0138,14/12/2006,'1-2 Km.',Norte,59,1
23487,50,Gabriel,Evans,07/08/1961,C,M,gabriel31@mineriadedatos.com.ar,70000,5,'Estudios universitarios (en curso)',Profesional,1,3,'4977 Martin St.',227-555-0199,14/05/2008,'2-5 Km.',Norte,51,0
14019,33,Kathleen,Romero,21/07/1952,C,F,kathleen11@mineriadedatos.com.ar,30000,3,'Educación secundaria','Obrero especializado',1,2,'3651 Willow Lake Rd','500 555-0113',30/01/2008,'5-10 Km.',Sur,60,0
16469,188,Michele,Tang,19/11/1975,S,F,michele4@mineriadedatos.com.ar,30000,0,'Estudios universitarios (en curso)',Administrativo,1,1,'70  place du Tertre','500 555-0161',18/10/2007,'2-5 Km.',Centro,37,0
20143,128,Jimmy,Suarez,01/10/1956,C,M,jimmy23@mineriadedatos.com.ar,10000,2,'Estudios universitarios (en curso)',Obrero,1,0,'Königsteiner Straße 950','500 555-0189',29/01/2008,'0-1 Km.',Centro,56,0
28214,4,Hailey,King,12/03/1968,C,F,hailey59@mineriadedatos.com.ar,70000,5,Licenciatura,Profesional,1,3,'8737 Golf Club Rd.','500 555-0194',02/04/2008,'10+ Km.',Sur,45,0
13936,52,Nathan,Wilson,12/07/1967,C,M,nathan65@mineriadedatos.com.ar,70000,0,'Estudios universitarios (en curso)','Obrero especializado',0,1,'1099 C Street',604-555-0191,24/11/2007,'0-1 Km.',Norte,45,0
11681,641,Abigail,Jones,07/08/1969,C,F,abigail50@mineriadedatos.com.ar,70000,5,'Estudios de postgrado',Profesional,1,2,'1433 C Mt. Hood Crest',889-555-0151,08/09/2007,'2-5 Km.',Norte,43,0
15771,543,Maria,Diaz,23/01/1958,C,F,maria43@mineriadedatos.com.ar,130000,1,'Estudios de postgrado',Gestión,1,4,'2613 West I St.',400-555-0178,26/04/2007,'1-2 Km.',Norte,55,1
22034,326,Seth,Clark,03/04/1976,C,M,seth18@mineriadedatos.com.ar,40000,0,'Estudios universitarios (en curso)','Obrero especializado',1,1,'8979 Adams Dr.',131-555-0145,02/10/2007,'5-10 Km.',Norte,37,0
27135,209,David,Martin,11/08/1953,S,M,david73@mineriadedatos.com.ar,10000,2,'Educación secundaria',Obrero,0,2,'88  place de la République','500 555-0199',09/01/2008,'0-1 Km.',Centro,59,0
11778,638,Haley,Henderson,21/03/1971,S,F,haley24@mineriadedatos.com.ar,60000,1,'Estudios de postgrado','Obrero especializado',1,0,'1019 Chance Drive',868-555-0128,29/04/2006,'0-1 Km.',Norte,42,1
16332,8,Joan,Vazquez,04/10/1948,C,F,joan17@mineriadedatos.com.ar,10000,2,'Educación secundaria (en curso)',Administrativo,0,2,'5736 Monument Blvd','500 555-0135',26/03/2008,'1-2 Km.',Sur,64,0
11021,536,Destiny,Wilson,03/09/1978,S,F,destiny7@mineriadedatos.com.ar,40000,0,'Estudios universitarios (en curso)','Obrero especializado',0,1,'8148 W. Lake Dr.',622-555-0158,27/07/2007,'1-2 Km.',Norte,34,1
12977,338,Destiny,Johnson,23/02/1967,S,F,destiny1@mineriadedatos.com.ar,60000,0,'Estudios de postgrado',Profesional,0,1,'4557 Redwood Road',307-555-0124,07/09/2007,'2-5 Km.',Norte,46,0
20255,18,Stephanie,Russell,05/08/1965,C,F,stephanie47@mineriadedatos.com.ar,80000,5,Licenciatura,Profesional,1,4,'3261 Vista Bonita','500 555-0116',14/08/2007,'1-2 Km.',Sur,47,0
13461,368,Anthony,Jones,02/03/1935,S,M,anthony12@mineriadedatos.com.ar,130000,2,'Estudios de postgrado',Gestión,0,3,'1020 Carletto Drive',150-555-0152,01/10/2006,'0-1 Km.',Norte,78,1
15702,240,Ruth,Mehta,18/08/1952,C,F,ruth18@mineriadedatos.com.ar,130000,4,'Educación secundaria',Profesional,1,3,'7950 H Pine Creek Way','500 555-0139',12/07/2006,'0-1 Km.',Centro,60,1
17431,539,Grace,Kelly,10/10/1961,C,F,grace46@mineriadedatos.com.ar,80000,5,'Estudios universitarios (en curso)',Profesional,1,3,'1789 Birchwood Dr.',631-555-0114,18/09/2007,'1-2 Km.',Norte,51,0
20844,186,Nicolas,Pal,24/03/1959,C,M,nicolas10@mineriadedatos.com.ar,30000,3,Licenciatura,Administrativo,1,0,'30  route de Marseille','500 555-0192',17/02/2008,'0-1 Km.',Centro,54,1
12066,338,Wyatt,Powell,12/08/1944,C,M,wyatt60@mineriadedatos.com.ar,70000,4,Licenciatura,Gestión,1,2,'8728 Argyll Ave.',788-555-0163,02/09/2007,'10+ Km.',Norte,68,0
27327,175,Melody,Nicholls,19/08/1950,S,F,melody10@mineriadedatos.com.ar,110000,4,'Estudios universitarios (en curso)',Gestión,1,2,'Herzogstr 4662','500 555-0135',26/11/2007,'10+ Km.',Centro,62,0
16785,642,Christian,Lee,12/08/1946,C,M,christian42@mineriadedatos.com.ar,70000,3,Licenciatura,Gestión,1,1,'1229 Harness Circle',190-555-0158,02/04/2008,'10+ Km.',Norte,66,1
