IdCiudad,Nombre,Apellido,FechaNacimiento,EstadoCivil,Genero,Email,IngresoAnual,TotalHijos,CantHijosEnCasa,Educacion,Ocupacion,Propietario,CantAutomoviles,Direccion,Telefono,Distancia,Region,Edad
2,Jill,Ortega,1967-12-27,C,F,jill30@mineriadedatos.com.ar,90000,2,0,Licenciatura,Profesional,1,0,'2824 Meadowvale Court','500 555-0199','2-5 Km.',Sur,45
18,Neil,Suarez,1953-08-22,C,M,neil18@mineriadedatos.com.ar,40000,2,0,Licenciatura,Gestión,1,1,'9967 Malibu Place','500 555-0187','0-1 Km.',Sur,59
618,Alexandria,Sanchez,1961-08-10,C,F,alexandria44@mineriadedatos.com.ar,90000,4,3,'Estudios universitarios (en curso)',Profesional,1,0,'9411 Glenwood Dr.',778-555-0194,'1-2 Km.',Norte,51
218,Tasha,Luo,1943-04-20,C,F,tasha6@mineriadedatos.com.ar,20000,2,0,'Estudios universitarios (en curso)',Obrero,1,0,'8  rue Pierre-Demoulin','500 555-0126','0-1 Km.',Centro,70
314,John,Brown,1956-06-10,C,M,john42@mineriadedatos.com.ar,70000,3,2,'Estudios universitarios (en curso)',Profesional,1,1,'1283 Cowell Rd.',186-555-0112,'5-10 Km.',Norte,56
626,Stephanie,Ross,1965-06-14,C,F,stephanie31@mineriadedatos.com.ar,100000,4,1,Licenciatura,Gestión,1,4,'9318 Hawkridge Terrace',128-555-0175,'2-5 Km.',Norte,47
3,Heather,Lin,1976-04-15,C,F,heather7@mineriadedatos.com.ar,70000,0,0,Licenciatura,Profesional,1,3,'4890 Heron Ct','500 555-0116','10+ Km.',Sur,37
609,Hector,Hernandez,1956-07-24,C,M,hector2@mineriadedatos.com.ar,80000,2,0,'Educación secundaria (en curso)','Obrero especializado',1,2,'9204 Lexington Road',914-555-0151,'5-10 Km.',Norte,56
299,Seth,Young,1966-08-04,C,M,seth25@mineriadedatos.com.ar,60000,0,0,'Estudios de postgrado','Obrero especializado',1,0,'9447 Leslie Avenue',702-555-0199,'1-2 Km.',Norte,46
609,Stacy,Moreno,1950-02-03,S,F,stacy7@mineriadedatos.com.ar,60000,2,1,'Estudios universitarios (en curso)',Profesional,0,2,'6220 Krueger Dr.',818-555-0181,'2-5 Km.',Norte,63
23,Destiny,Jones,1954-05-11,S,F,destiny3@mineriadedatos.com.ar,80000,2,0,'Estudios universitarios (en curso)','Obrero especializado',1,2,'P. O. Box # 9257','500 555-0154','5-10 Km.',Sur,59
545,Chloe,Taylor,1975-06-27,C,F,chloe42@mineriadedatos.com.ar,40000,0,0,'Educación secundaria','Obrero especializado',1,2,'6749 East 23rd Street',806-555-0179,'5-10 Km.',Norte,37
322,Megan,Miller,1977-03-04,S,F,megan9@mineriadedatos.com.ar,60000,0,0,'Estudios universitarios (en curso)','Obrero especializado',0,2,'9911 Northgate Road',828-555-0199,'1-2 Km.',Norte,36
5,Frederick,Garcia,1951-07-06,C,M,frederick13@mineriadedatos.com.ar,30000,3,0,'Educación secundaria','Obrero especializado',1,2,'2966 St. George Dr.','500 555-0137','5-10 Km.',Sur,61
310,April,Luo,1935-09-09,C,F,april5@mineriadedatos.com.ar,80000,4,0,'Estudios de postgrado',Gestión,1,2,'4575 Shannondale Drive',223-555-0162,'1-2 Km.',Norte,77
536,Cara,Wu,1956-07-01,S,F,cara3@mineriadedatos.com.ar,70000,3,0,'Estudios universitarios (en curso)',Profesional,0,2,'415 Courthouse Drive',833-555-0143,'0-1 Km.',Norte,56
49,Morgan,Howard,1980-11-06,S,F,morgan59@mineriadedatos.com.ar,30000,0,0,'Educación secundaria','Obrero especializado',0,2,'6854 Veale Ave.',592-555-0190,'0-1 Km.',Norte,32
248,Teresa,Rubio,1969-02-05,S,F,teresa20@mineriadedatos.com.ar,20000,0,0,'Estudios universitarios (en curso)',Obrero,0,1,'2253 Bel Air Dr.','500 555-0152','2-5 Km.',Centro,44
55,Haley,Hernandez,1973-08-17,S,F,haley53@mineriadedatos.com.ar,50000,0,0,'Estudios de postgrado','Obrero especializado',1,0,'1671 Via Del Verdes',120-555-0112,'0-1 Km.',Norte,39
236,Alejandro,Lin,1941-04-11,C,M,alejandro10@mineriadedatos.com.ar,30000,1,0,Licenciatura,Administrativo,1,0,'9420 Blizzard Ave.','500 555-0155','0-1 Km.',Centro,72
14,Ebony,Dominguez,1939-03-14,S,F,ebony34@mineriadedatos.com.ar,40000,2,0,Licenciatura,Gestión,1,2,'5026 Clearbrook Drive','500 555-0118','5-10 Km.',Sur,74
254,Stefanie,Gonzalez,1951-07-08,S,F,stefanie16@mineriadedatos.com.ar,20000,2,0,'Estudios universitarios (en curso)',Obrero,0,1,'840 Charlotte Ave.','500 555-0183','2-5 Km.',Centro,61
299,Sheila,Gutierrez,1961-06-10,C,F,sheila11@mineriadedatos.com.ar,110000,1,3,Licenciatura,Gestión,1,3,'3023 Adria Drive',551-555-0114,'2-5 Km.',Norte,51
361,Gavin,Hughes,1956-04-18,S,M,gavin11@mineriadedatos.com.ar,80000,2,0,'Educación secundaria (en curso)','Obrero especializado',0,2,'1597 Apple Dr.',774-555-0177,'1-2 Km.',Norte,57
302,Theodore,Hernandez,1977-07-22,S,M,theodore4@mineriadedatos.com.ar,30000,0,0,'Educación secundaria (en curso)',Administrativo,0,2,'7031 Horseshoe Circle',346-555-0170,'0-1 Km.',Norte,35
124,Connie,Rai,1958-09-09,C,F,connie4@mineriadedatos.com.ar,10000,1,0,Licenciatura,Obrero,1,0,'Reiherweg 7450','500 555-0175','0-1 Km.',Centro,54
307,Katherine,Alexander,1957-03-03,C,F,katherine45@mineriadedatos.com.ar,90000,2,0,'Estudios universitarios (en curso)',Profesional,1,1,'3675 Q St.',638-555-0187,'2-5 Km.',Norte,56
513,Renee,Serrano,1948-05-21,C,F,renee14@mineriadedatos.com.ar,40000,2,1,'Educación secundaria',Profesional,0,2,'8871 Likins Ave.',506-555-0117,'2-5 Km.',Norte,65
29,Clayton,Chen,1965-02-22,S,M,clayton2@mineriadedatos.com.ar,70000,0,0,Licenciatura,Profesional,0,1,'3977 Strasbourg Lane','500 555-0144','0-1 Km.',Sur,48
302,Brittney,Lin,1948-08-21,C,F,brittney6@mineriadedatos.com.ar,60000,2,1,'Estudios universitarios (en curso)',Profesional,1,2,'3682 Diablo View Road',149-555-0151,'10+ Km.',Norte,64
49,Devin,Price,1979-03-02,S,M,devin66@mineriadedatos.com.ar,30000,0,0,'Educación secundaria (en curso)',Administrativo,0,2,'6748 Alfred Ave.',757-555-0140,'5-10 Km.',Norte,34
21,Carla,Rodriguez,1953-07-11,C,F,carla22@mineriadedatos.com.ar,40000,2,0,Licenciatura,Gestión,1,1,'7341 46th St.','500 555-0167','0-1 Km.',Sur,59
260,Carolyn,Rowe,1977-08-23,S,F,carolyn42@mineriadedatos.com.ar,30000,0,0,'Estudios universitarios (en curso)',Administrativo,0,1,'8074 Corte Valencia','500 555-0145','2-5 Km.',Centro,35
276,Alan,Zeng,1970-01-26,S,M,alan26@mineriadedatos.com.ar,40000,2,2,'Estudios universitarios (en curso)',Administrativo,1,0,'6289 Duck Horn Court','500 555-0117','1-2 Km.',Centro,43
71,Kayla,Washington,1959-01-28,C,F,kayla37@mineriadedatos.com.ar,70000,5,5,'Estudios de postgrado',Profesional,1,3,'8324 Rolling Hill Way',110-555-0112,'10+ Km.',Norte,54
196,Autumn,Zheng,1945-06-02,S,F,autumn19@mineriadedatos.com.ar,70000,5,1,'Educación secundaria',Profesional,1,2,'83  avenue des Champs-Elysées','500 555-0165','10+ Km.',Centro,67
167,Andres,Shan,1969-08-16,C,M,andres7@mineriadedatos.com.ar,50000,0,0,'Estudios de postgrado','Obrero especializado',1,0,'Im Himmelsweg 89','500 555-0135','0-1 Km.',Centro,43
135,Jarrod,Fernandez,1961-05-11,C,M,jarrod15@mineriadedatos.com.ar,10000,1,0,Licenciatura,Obrero,1,0,'Hüttenstr 6114','500 555-0162','0-1 Km.',Centro,52
337,Katherine,Patterson,1968-04-11,S,F,katherine36@mineriadedatos.com.ar,70000,0,0,Licenciatura,Profesional,0,1,'7306 Pastime Drive',670-555-0187,'0-1 Km.',Norte,45
50,Taylor,Patterson,1964-12-28,C,F,taylor35@mineriadedatos.com.ar,80000,4,3,Licenciatura,Gestión,1,0,'5029 Blue Ridge',415-555-0170,'2-5 Km.',Norte,48
634,Brandon,Zhang,1962-02-11,C,M,brandon20@mineriadedatos.com.ar,60000,1,0,'Estudios universitarios (en curso)','Obrero especializado',1,1,'8461 Everett Ct',822-555-0128,'2-5 Km.',Norte,51
632,Brooke,Cook,1951-08-11,C,F,brooke19@mineriadedatos.com.ar,60000,2,1,'Educación secundaria',Profesional,1,2,'8519 Crivello Ave.',161-555-0151,'10+ Km.',Norte,61
277,Bruce,Sara,1972-07-04,S,M,bruce9@mineriadedatos.com.ar,30000,0,0,'Educación secundaria',Obrero,0,1,'5237 Babel Lane','500 555-0144','1-2 Km.',Centro,40
343,Benjamin,Taylor,1967-07-09,S,M,benjamin43@mineriadedatos.com.ar,60000,0,0,'Estudios de postgrado',Profesional,0,1,'2078 Jennifer Way',571-555-0135,'0-1 Km.',Norte,45
329,Mariah,Russell,1967-10-16,S,F,mariah24@mineriadedatos.com.ar,40000,0,0,Licenciatura,Profesional,1,1,'2292 Springlake Drive',403-555-0138,'2-5 Km.',Norte,45
115,Jon,Lin,1963-09-03,S,M,jon27@mineriadedatos.com.ar,30000,3,3,'Estudios universitarios (en curso)',Administrativo,1,0,'Hellweg 4934','500 555-0117','0-1 Km.',Centro,49
326,Timothy,Allen,1971-03-03,S,M,timothy41@mineriadedatos.com.ar,70000,3,0,'Estudios de postgrado',Profesional,1,0,'4508 Valley Crest Drive',625-555-0121,'2-5 Km.',Norte,42
632,Antonio,Russell,1933-08-24,S,M,antonio20@mineriadedatos.com.ar,90000,4,0,'Estudios de postgrado',Gestión,1,1,'1674 Castle Hill Road',813-555-0153,'5-10 Km.',Norte,79
546,Victoria,Jones,1961-07-18,S,F,victoria4@mineriadedatos.com.ar,90000,4,3,'Educación secundaria',Profesional,1,1,'8738 Crawford Street',328-555-0157,'5-10 Km.',Norte,51
329,Carlos,Bell,1958-08-05,C,M,carlos16@mineriadedatos.com.ar,40000,1,0,'Estudios universitarios (en curso)',Administrativo,1,1,'2785 Terrace Dr.',119-555-0144,'1-2 Km.',Norte,54
298,Eduardo,Roberts,1973-10-05,C,M,eduardo37@mineriadedatos.com.ar,70000,0,0,'Estudios universitarios (en curso)',Profesional,1,2,'3341 Teakwood Dr',907-555-0129,'5-10 Km.',Norte,39
335,Natalie,Wilson,1936-04-06,C,F,natalie74@mineriadedatos.com.ar,90000,4,0,Licenciatura,Gestión,1,2,'4005 Foothill Way',546-555-0128,'1-2 Km.',Norte,77
3,Keith,Kumar,1965-03-27,S,M,keith10@mineriadedatos.com.ar,70000,0,0,Licenciatura,Profesional,0,1,'8084 Cardiff Drive','500 555-0199','5-10 Km.',Sur,48
165,Carla,Perez,1967-09-23,C,F,carla24@mineriadedatos.com.ar,40000,0,0,Licenciatura,Administrativo,1,0,'Klara Straße 8463','500 555-0146','0-1 Km.',Centro,45
209,Stanley,Subram,1956-06-27,C,M,stanley14@mineriadedatos.com.ar,110000,3,4,'Estudios universitarios (en curso)',Profesional,0,4,'11  rue Descartes','500 555-0119','5-10 Km.',Centro,56
173,Toni,Prasad,1959-06-20,S,F,toni9@mineriadedatos.com.ar,30000,0,0,Licenciatura,Administrativo,1,0,'Viktoria-Luise-Platz 576','500 555-0160','0-1 Km.',Centro,53
243,Noah,Rodriguez,1970-06-20,S,M,noah67@mineriadedatos.com.ar,40000,2,2,'Estudios universitarios (en curso)',Administrativo,1,2,'2200 Rock Oak Road','500 555-0153','1-2 Km.',Centro,42
614,Nicole,Bryant,1971-05-15,C,F,nicole67@mineriadedatos.com.ar,60000,1,1,'Estudios de postgrado','Obrero especializado',1,0,'P.O. Box 4559',553-555-0132,'1-2 Km.',Norte,42
15,Teresa,Navarro,1975-08-10,C,F,teresa10@mineriadedatos.com.ar,80000,0,0,Licenciatura,Profesional,0,3,'9720 Dalis Dr.','500 555-0116','10+ Km.',Sur,37
623,Angel,Rogers,1960-07-17,C,M,angel18@mineriadedatos.com.ar,60000,1,0,'Estudios universitarios (en curso)','Obrero especializado',1,1,'8056 Village Oaks Dr.',771-555-0114,'2-5 Km.',Norte,52
275,Bethany,Andersen,1971-08-23,S,F,bethany16@mineriadedatos.com.ar,40000,2,2,'Estudios universitarios (en curso)',Administrativo,1,2,'3999 Tobi Drive','500 555-0187','1-2 Km.',Centro,41
49,Arturo,Sun,1974-01-15,S,M,arturo14@mineriadedatos.com.ar,40000,3,3,'Estudios universitarios (en curso)',Administrativo,1,2,'4023 Jasper Court',694-555-0114,'1-2 Km.',Norte,39
642,Alexandria,Cox,1979-08-11,S,F,alexandria32@mineriadedatos.com.ar,40000,0,0,'Educación secundaria','Obrero especializado',1,2,'8534 Willow Pass Road',836-555-0131,'5-10 Km.',Norte,33
642,Wyatt,Clark,1963-08-09,C,M,wyatt20@mineriadedatos.com.ar,60000,3,2,'Estudios de postgrado',Profesional,0,0,'9320 Teakwood Dr.',189-555-0175,'0-1 Km.',Norte,49
11,Marc,Torres,1966-10-11,C,M,marc15@mineriadedatos.com.ar,80000,5,5,Licenciatura,Profesional,1,3,'1439 N. Michell Canyon Road','500 555-0131','0-1 Km.',Sur,46
298,Mariah,Ramirez,1946-06-13,C,F,mariah31@mineriadedatos.com.ar,70000,5,0,Licenciatura,Gestión,1,3,'5308 Greenbrook Dr',147-555-0185,'10+ Km.',Norte,66
12,Gerald,Mehta,1964-10-20,S,M,gerald1@mineriadedatos.com.ar,60000,4,4,Licenciatura,Profesional,1,3,'9279 Masonic Dr.','500 555-0152','10+ Km.',Sur,48
536,Leslie,Martin,1950-04-20,C,F,leslie0@mineriadedatos.com.ar,60000,2,1,'Estudios universitarios (en curso)',Profesional,1,2,'805 Stonyhill Circle',622-555-0196,'10+ Km.',Norte,63
607,Pamela,Srini,1948-01-10,S,F,pamela11@mineriadedatos.com.ar,40000,2,1,'Educación secundaria',Profesional,1,2,'3770 Dos Encinas',618-555-0136,'10+ Km.',Norte,65
548,Jack,Wright,1977-07-05,S,M,jack56@mineriadedatos.com.ar,40000,0,0,'Estudios universitarios (en curso)','Obrero especializado',1,2,'5232 Black Point Pl.',997-555-0136,'5-10 Km.',Norte,35
24,Damien,Huang,1979-07-24,C,M,damien4@mineriadedatos.com.ar,20000,0,0,Licenciatura,Administrativo,1,0,'5484 Viking Dr','500 555-0114','0-1 Km.',Sur,33
614,Abigail,Gonzales,1962-10-18,S,F,abigail69@mineriadedatos.com.ar,100000,1,2,'Estudios universitarios (en curso)',Profesional,0,3,'6471 Harvey Way',176-555-0117,'1-2 Km.',Norte,50
641,Julia,Lewis,1956-01-07,S,F,julia42@mineriadedatos.com.ar,20000,3,0,'Educación secundaria (en curso)',Administrativo,0,2,'5619 Saddlehill Lane',321-555-0157,'0-1 Km.',Norte,57
252,Evelyn,Arun,1961-05-05,C,F,evelyn7@mineriadedatos.com.ar,10000,1,0,Licenciatura,Obrero,1,0,'4635 Woodside Court','500 555-0153','0-1 Km.',Centro,52
53,Joshua,Martin,1956-08-11,C,M,joshua16@mineriadedatos.com.ar,80000,2,0,'Educación secundaria (en curso)','Obrero especializado',1,2,'1826 Corte Del Sol',194-555-0131,'5-10 Km.',Norte,56
179,Peter,She,1973-09-04,C,M,peter8@mineriadedatos.com.ar,40000,1,1,Licenciatura,'Obrero especializado',1,0,'11  avenue de la Gare','500 555-0113','1-2 Km.',Centro,39
7,Lawrence,Romero,1961-04-11,S,M,lawrence7@mineriadedatos.com.ar,60000,1,0,'Estudios universitarios (en curso)','Obrero especializado',0,1,'1386 Eastgate','500 555-0194','0-1 Km.',Sur,52
632,Ryan,Hughes,1968-03-18,C,M,ryan14@mineriadedatos.com.ar,90000,4,4,Licenciatura,Gestión,1,0,'6214 Terra Drive',990-555-0120,'1-2 Km.',Norte,45
638,Alexandria,Russell,1958-05-04,C,F,alexandria20@mineriadedatos.com.ar,60000,1,0,Licenciatura,Profesional,1,1,'9590 Sutton Circle',454-555-0165,'2-5 Km.',Norte,55
10,Harold,Malhotra,1963-06-15,S,M,harold2@mineriadedatos.com.ar,70000,0,0,Licenciatura,Profesional,1,2,'319 Dale Pl.','500 555-0171','5-10 Km.',Sur,49
115,Crystal,Sun,1944-04-26,C,F,crystal14@mineriadedatos.com.ar,90000,5,0,'Estudios universitarios (en curso)',Profesional,1,2,'Kalkweg 123','500 555-0119','10+ Km.',Centro,69
161,Jan,Cox,1980-07-27,S,F,jan7@mineriadedatos.com.ar,20000,0,0,'Educación secundaria (en curso)',Obrero,0,2,'Zeiter Weg 6664','500 555-0196','0-1 Km.',Centro,32
160,Megan,Gonzales,1955-02-02,S,F,megan65@mineriadedatos.com.ar,130000,3,4,'Estudios universitarios (en curso)',Profesional,0,3,'Klara Straße 2465','500 555-0178','0-1 Km.',Centro,58
642,Seth,Brooks,1958-12-01,S,M,seth74@mineriadedatos.com.ar,60000,1,0,Licenciatura,Profesional,1,1,'733 Eaker Way',771-555-0118,'2-5 Km.',Norte,54
322,Samuel,Williams,1954-07-12,S,M,samuel60@mineriadedatos.com.ar,60000,2,0,'Educación secundaria',Profesional,1,2,'2656 Brook Way',862-555-0153,'5-10 Km.',Norte,58
59,Eric,Foster,1978-04-09,S,M,eric23@mineriadedatos.com.ar,40000,0,0,'Educación secundaria','Obrero especializado',0,2,'1905 Horseshoe Circle',295-555-0116,'0-1 Km.',Norte,35
539,Lucas,Hall,1975-11-20,C,M,lucas38@mineriadedatos.com.ar,40000,3,3,'Estudios universitarios (en curso)',Administrativo,1,0,'9763 Maricopa',747-555-0158,'1-2 Km.',Norte,37
301,Marie,Gonzalez,1964-02-12,S,F,marie20@mineriadedatos.com.ar,50000,4,4,Licenciatura,'Obrero especializado',1,3,'2431 Keith Court',622-555-0192,'5-10 Km.',Norte,49
273,Ryan,Yang,1973-10-23,S,M,ryan31@mineriadedatos.com.ar,30000,0,0,'Estudios universitarios (en curso)',Administrativo,0,1,'9903 Clearland Circle','500 555-0191','0-1 Km.',Centro,39
50,Miranda,Powell,1944-11-23,C,F,miranda8@mineriadedatos.com.ar,70000,5,0,Licenciatura,Gestión,1,2,'2603 Line Court',869-555-0114,'1-2 Km.',Norte,68
616,Olivia,Peterson,1961-09-15,S,F,olivia40@mineriadedatos.com.ar,40000,4,2,'Educación secundaria','Obrero especializado',1,2,'9212 Tupelo Drive',409-555-0135,'2-5 Km.',Norte,51
71,Kayla,Jones,1943-07-06,C,F,kayla3@mineriadedatos.com.ar,80000,5,0,Licenciatura,Gestión,1,2,'9516 Village Road',206-555-0113,'5-10 Km.',Norte,69
612,Ian,Edwards,1960-12-11,C,M,ian38@mineriadedatos.com.ar,60000,1,0,'Estudios universitarios (en curso)','Obrero especializado',1,1,'2969 Broadmoor Avenue',107-555-0166,'0-1 Km.',Norte,52
311,Kaylee,Bailey,1956-07-08,C,F,kaylee12@mineriadedatos.com.ar,70000,4,3,'Estudios universitarios (en curso)',Profesional,1,0,'6809 El Capitan Lane',985-555-0144,'5-10 Km.',Norte,56
359,Jill,Patterson,1967-07-04,S,F,jill33@mineriadedatos.com.ar,60000,0,0,'Estudios de postgrado',Profesional,1,1,'639 Bermad Drive',492-555-0159,'2-5 Km.',Norte,45
299,Virginia,Kapoor,1952-10-19,C,F,virginia2@mineriadedatos.com.ar,70000,2,1,'Educación secundaria',Profesional,1,2,'9406 Lincoln Dr',533-555-0112,'2-5 Km.',Norte,60
623,Hannah,Walker,1948-03-23,C,F,hannah21@mineriadedatos.com.ar,70000,2,1,'Estudios universitarios (en curso)',Profesional,1,1,'8357 Sandy Cove Lane',176-555-0136,'10+ Km.',Norte,65
9,Tracy,Chande,1977-07-25,S,F,tracy14@mineriadedatos.com.ar,10000,1,1,'Educación secundaria',Obrero,0,0,'9548 Jomar Drive','500 555-0138','1-2 Km.',Sur,35
336,Jenna,Allen,1963-07-18,C,F,jenna22@mineriadedatos.com.ar,120000,4,3,'Estudios universitarios (en curso)',Profesional,1,4,'804 Seaview Dr.',617-555-0189,'5-10 Km.',Norte,49
368,Jade,Howard,1929-03-06,C,F,jade8@mineriadedatos.com.ar,20000,2,0,'Educación secundaria',Obrero,0,2,'2945 Hilton Way',544-555-0190,'1-2 Km.',Norte,84
71,Isabella,Walker,1957-05-12,S,F,isabella79@mineriadedatos.com.ar,80000,2,1,Licenciatura,Gestión,0,0,'7128 Seaview Avenue',154-555-0142,'0-1 Km.',Norte,56
130,Frederick,Rana,1964-10-12,S,M,frederick10@mineriadedatos.com.ar,30000,2,2,'Estudios universitarios (en curso)',Administrativo,1,2,'Galeriestr 6819','500 555-0182','0-1 Km.',Centro,48
432,Frederick,Chandra,1936-10-16,C,M,frederick1@mineriadedatos.com.ar,50000,2,0,'Estudios de postgrado',Gestión,0,2,'5698 Elmonte Drive',949-555-0166,'1-2 Km.',Norte,76
299,Kelli,Ma,1957-05-12,S,F,kelli17@mineriadedatos.com.ar,30000,2,0,'Educación secundaria','Obrero especializado',1,2,'1568 Skyline Dr.',909-555-0180,'1-2 Km.',Norte,56
302,Rachel,Ward,1937-08-03,C,F,rachel41@mineriadedatos.com.ar,60000,3,0,'Estudios de postgrado',Gestión,0,2,'7694 Furness Street',442-555-0167,'1-2 Km.',Norte,75
49,Mariah,Sanchez,1957-01-07,C,F,mariah44@mineriadedatos.com.ar,30000,2,0,'Educación secundaria','Obrero especializado',0,2,'4851 Heights Ave.',492-555-0152,'0-1 Km.',Norte,56
276,Mallory,Martin,1964-08-26,S,F,mallory8@mineriadedatos.com.ar,20000,2,2,'Educación secundaria',Obrero,1,2,'8028 3910th Avenue','500 555-0145','0-1 Km.',Centro,48
25,Sydney,Adams,1970-10-09,S,F,sydney56@mineriadedatos.com.ar,90000,0,0,Licenciatura,Profesional,1,4,'8128 Kane Circle','500 555-0124','10+ Km.',Sur,42
316,Jesse,Rivera,1959-12-05,C,M,jesse17@mineriadedatos.com.ar,60000,4,0,'Estudios de postgrado','Obrero especializado',0,0,'9711 Contra Costa Blvd.',609-555-0135,'0-1 Km.',Norte,53
220,Damien,Stone,1969-05-01,C,M,damien17@mineriadedatos.com.ar,30000,0,0,Licenciatura,Administrativo,1,0,'8734  rue Villedo','500 555-0150','0-1 Km.',Centro,44
196,James,Bryant,1954-11-11,C,M,james33@mineriadedatos.com.ar,80000,4,2,'Estudios universitarios (en curso)',Profesional,1,1,'11  avenue du Président-Kennedy','500 555-0122','10+ Km.',Centro,58
329,Nathan,Lewis,1962-02-21,C,M,nathan57@mineriadedatos.com.ar,120000,1,3,'Educación secundaria',Profesional,1,4,'596 Marfargoa Drive',221-555-0175,'5-10 Km.',Norte,51
539,Christian,Kumar,1949-02-25,S,M,christian14@mineriadedatos.com.ar,60000,2,1,'Estudios universitarios (en curso)',Profesional,1,2,'4804 Haynes Court',226-555-0182,'10+ Km.',Norte,64
60,Angel,Kelly,1968-10-05,S,M,angel1@mineriadedatos.com.ar,90000,4,4,Licenciatura,Gestión,0,2,'4791 Wightman Lane',128-555-0140,'1-2 Km.',Norte,44
211,Brenda,Martinez,1963-02-05,S,F,brenda21@mineriadedatos.com.ar,10000,4,2,'Educación secundaria (en curso)',Obrero,1,2,'487  rue Montcalm','500 555-0137','0-1 Km.',Centro,50
190,Shelby,Bradley,1976-06-27,S,F,shelby14@mineriadedatos.com.ar,20000,0,0,'Educación secundaria',Obrero,0,1,'84  avenue des Ternes','500 555-0199','5-10 Km.',Centro,36
7,Julie,Chander,1938-02-24,C,F,julie20@mineriadedatos.com.ar,40000,2,0,Licenciatura,Gestión,0,2,'95 Honey Trail Lane','500 555-0156','0-1 Km.',Sur,75
335,Alexandria,Reed,1973-10-09,S,F,alexandria41@mineriadedatos.com.ar,60000,0,0,'Estudios universitarios (en curso)','Obrero especializado',0,1,'9593 Singingwood Court',369-555-0165,'1-2 Km.',Norte,39
299,Edward,Adams,1950-08-23,C,M,edward8@mineriadedatos.com.ar,60000,2,1,'Estudios universitarios (en curso)',Profesional,1,1,'9108 San Miguel Drive',947-555-0187,'2-5 Km.',Norte,62
22,Christy,Ma,1951-10-24,C,F,christy14@mineriadedatos.com.ar,30000,3,0,'Educación secundaria','Obrero especializado',0,2,'9970 Loma Linda','500 555-0132','1-2 Km.',Sur,61
547,Alexandria,Alexander,1966-05-01,C,F,alexandria19@mineriadedatos.com.ar,80000,3,3,Licenciatura,'Obrero especializado',1,0,'3223 Virgina Hills Drive',714-555-0159,'2-5 Km.',Norte,47
193,Walter,Ramos,1965-05-14,C,M,walter10@mineriadedatos.com.ar,30000,2,2,'Estudios universitarios (en curso)',Administrativo,1,1,'2408  rue Maillard','500 555-0143','0-1 Km.',Centro,48
170,Rebekah,Alonso,1977-03-03,S,F,rebekah28@mineriadedatos.com.ar,20000,0,0,'Educación secundaria',Obrero,0,1,'384 Price Lane','500 555-0144','1-2 Km.',Centro,36
307,Katie,Luo,1937-09-20,C,F,katie8@mineriadedatos.com.ar,70000,4,0,'Estudios de postgrado',Gestión,1,2,'5254 Daylight Place',928-555-0195,'10+ Km.',Norte,75
250,Calvin,Luo,1974-04-19,C,M,calvin6@mineriadedatos.com.ar,40000,1,1,Licenciatura,'Obrero especializado',1,0,'9774 Maywood Lane','500 555-0128','0-1 Km.',Centro,39
302,Alexander,Smith,1972-02-13,C,M,alexander2@mineriadedatos.com.ar,70000,0,0,'Estudios universitarios (en curso)','Obrero especializado',1,2,'5460 Kipling Court',915-555-0150,'5-10 Km.',Norte,41
23,Deborah,Shan,1971-04-15,S,F,deborah15@mineriadedatos.com.ar,100000,0,5,'Educación secundaria',Gestión,1,3,'1162 Park Glenn','500 555-0159','10+ Km.',Sur,42
385,Natalie,Cook,1963-12-22,S,F,natalie5@mineriadedatos.com.ar,60000,4,2,Licenciatura,Profesional,1,3,'1064 William Way',468-555-0193,'0-1 Km.',Norte,49
50,Hannah,Smith,1979-02-22,S,F,hannah1@mineriadedatos.com.ar,30000,0,0,'Educación secundaria (en curso)',Administrativo,0,2,'5795 Morning Glory Dr.',805-555-0118,'5-10 Km.',Norte,34
315,Luis,Foster,1959-09-13,C,M,luis15@mineriadedatos.com.ar,70000,5,5,'Estudios de postgrado',Profesional,1,3,'9836 Hanson Lane',239-555-0151,'10+ Km.',Norte,53
235,Donna,Rai,1938-05-26,C,F,donna15@mineriadedatos.com.ar,30000,1,0,'Estudios de postgrado',Administrativo,1,0,'2957 Tri-state Avenue','500 555-0127','0-1 Km.',Centro,74
33,Shelby,Ward,1963-12-14,S,F,shelby13@mineriadedatos.com.ar,70000,0,0,Licenciatura,Profesional,0,1,'7355 Stillwater Ct','500 555-0177','5-10 Km.',Sur,49
256,Meagan,Fernandez,1967-03-07,S,F,meagan15@mineriadedatos.com.ar,20000,1,1,'Estudios universitarios (en curso)',Obrero,0,1,'3879 Longview Rd.','500 555-0127','0-1 Km.',Centro,46
331,Nathan,Lal,1956-10-01,C,M,nathan26@mineriadedatos.com.ar,90000,2,1,'Estudios universitarios (en curso)',Profesional,1,0,'7064 Cypress Ave',147-555-0121,'10+ Km.',Norte,56
49,Arturo,Liu,1946-03-02,C,M,arturo4@mineriadedatos.com.ar,70000,4,1,Licenciatura,Gestión,0,1,'1599 Green Hill Rd',287-555-0135,'1-2 Km.',Norte,67
178,Rosa,Ma,1969-07-07,C,F,rosa15@mineriadedatos.com.ar,60000,0,0,'Estudios de postgrado','Obrero especializado',1,0,'Lieblingsweg 234','500 555-0164','0-1 Km.',Centro,43
